customer_id,tenure_months,age,income_tier,contract_type,plan_type,region,senior_citizen,has_partner,has_dependents,signup_date,call_duration_min_mean,call_duration_min_std,data_usage_gb_mean,data_usage_gb_std,bill_amount_mean,bill_amount_sum,complaint_flag_sum,customer_service_calls_sum,payment_delay_days_mean,roaming_flag_sum,international_minutes_sum,call_drop_rate_mean,churn_probability,churn_label
TEL00007966,71,30,Medium,One Year,Basic,West,0,0,0,2022-12-22,105.50529411764705,33.097033499553824,1.8617647058823528,1.2934848051587118,48.95294117647059,832.2,2,1,1.5294117647058822,3,110.16,0.05358823529411765,0.30000000000000004,0
TEL00007967,42,31,Medium,Two Year,Standard,West,0,1,1,2022-09-28,159.24409090909091,55.54848484145916,4.083636363636364,2.559894985670767,81.53090909090909,1793.68,0,3,2.227272727272727,3,241.65,0.04654545454545455,0.15,0
TEL00007968,48,31,Medium,Two Year,Standard,South,0,0,0,2020-12-15,188.1483333333333,52.62318795117727,5.60625,3.7099159869779776,77.54041666666667,1860.97,0,3,2.4166666666666665,3,210.46,0.048875,0.15,0
TEL00007969,40,72,Medium,Two Year,Basic,East,1,0,1,2023-11-09,82.85684210526315,32.155670322948154,2.2142105263157896,1.24005069694515,49.89,947.91,2,0,2.3157894736842106,2,225.56,0.044789473684210525,0.35,0
TEL00007970,18,39,Medium,One Year,Basic,West,0,0,0,2023-03-18,112.21695652173914,40.83436247204092,2.601304347826087,1.5206586621587432,51.01,1173.23,0,1,1.6521739130434783,2,188.43,0.04430434782608695,0.1,0
TEL00007971,48,69,Low,Two Year,Premium,South,1,1,0,2025-09-17,278.72615384615386,105.14893671506,8.626153846153846,5.076799415743379,124.41230769230768,1617.36,0,3,1.9230769230769231,3,94.2,0.04946153846153846,0.0,0
TEL00007972,11,75,Medium,One Year,Standard,West,1,1,1,2023-04-03,170.1764705882353,49.196514731886296,4.121764705882353,2.0102556904972237,68.04705882352941,1156.8,0,1,1.588235294117647,2,200.88,0.05447058823529412,0.1,0
TEL00007973,44,24,Medium,Two Year,Basic,South,0,0,0,2022-07-21,98.09142857142858,32.24778322392321,1.6495238095238096,1.0818524677167225,44.60142857142857,936.63,1,4,2.238095238095238,0,221.98,0.052047619047619044,0.35,0
TEL00007974,2,27,Medium,One Year,Standard,East,0,1,0,2021-08-24,158.91181818181818,52.591427477829924,4.56,2.889638303284604,83.20409090909091,1830.49,0,6,2.1818181818181817,4,214.12,0.056409090909090916,0.7000000000000001,1
TEL00007975,36,29,High,Two Year,Standard,South,0,1,0,2022-02-14,187.172,60.32384774130202,3.5975,2.1918146171128328,74.1785,1483.57,1,4,2.1,4,247.94,0.054400000000000004,0.35,0
TEL00007976,35,51,Low,Month-to-Month,Premium,East,0,0,0,2022-08-09,298.40700000000004,107.51235146178371,10.168000000000001,6.58002367616921,114.274,2285.48,1,4,1.95,2,123.55,0.04255,0.45,0
TEL00007977,46,40,Low,One Year,Basic,West,0,0,1,2025-01-04,78.55888888888889,39.13995700032037,1.7472222222222222,1.6081110788220025,52.416111111111114,943.49,1,8,2.0555555555555554,3,264.90999999999997,0.05177777777777778,0.75,1
TEL00007978,33,21,High,Month-to-Month,Standard,South,0,1,1,2025-02-01,164.5559090909091,64.07071551988035,3.944545454545455,2.123065455045352,80.59954545454546,1773.19,1,8,1.8636363636363635,2,231.48,0.06368181818181819,0.75,1
TEL00007979,49,24,Low,Two Year,Basic,West,0,1,1,2021-06-02,85.70117647058824,31.455829722476114,2.163529411764706,1.3034278901058862,50.89235294117647,865.17,0,3,1.7058823529411764,1,205.17,0.05552941176470588,0.0,0
TEL00007980,67,44,Low,Month-to-Month,Standard,East,0,0,0,2020-06-03,168.9891304347826,55.75654538935263,5.452608695652174,3.6056435781491527,84.95304347826087,1953.9199999999998,0,3,2.1739130434782608,0,261.74,0.058391304347826085,0.4,0
TEL00007981,11,24,Medium,Month-to-Month,Basic,South,0,1,0,2023-09-12,98.96799999999999,32.7860990440509,1.9985,1.310529322549922,48.8365,976.73,2,3,2.1,4,163.15,0.06860000000000001,0.6,1
TEL00007982,27,42,Medium,Month-to-Month,Premium,West,0,0,0,2020-03-19,281.5584,90.19848597583739,10.6052,8.154864151739948,124.1352,3103.38,0,5,1.68,3,198.49,0.058600000000000006,0.25,0
TEL00007983,25,32,Medium,Month-to-Month,Basic,South,0,1,0,2022-08-25,94.525,32.02114489814872,1.9200000000000002,1.5341485471445986,49.72388888888889,895.03,0,2,1.9444444444444444,2,166.17,0.030444444444444448,0.25,0
TEL00007984,57,20,Medium,Two Year,Basic,South,0,0,0,2024-12-24,99.89809523809524,30.088874624858875,1.868095238095238,1.4402694853659124,46.75190476190476,981.79,2,5,1.8095238095238095,1,253.49,0.047714285714285716,0.2,0
TEL00007985,35,53,Low,Month-to-Month,Standard,East,0,1,1,2023-08-29,197.42739130434782,47.39490528981813,4.263478260869565,4.866253560534533,80.4304347826087,1849.9,0,4,2.4347826086956523,0,241.03,0.05626086956521739,0.4,0
TEL00007986,25,62,Medium,Two Year,Basic,North,0,1,0,2020-02-09,95.334,29.560542228486025,2.1815,1.3799552815027625,47.415499999999994,948.31,0,3,1.95,1,198.5,0.0414,0.0,0
TEL00007987,40,74,High,Month-to-Month,Standard,East,1,1,1,2024-06-01,201.2690476190476,55.338888126231986,5.16,3.121169652550146,78.94047619047619,1657.75,0,6,1.0952380952380953,5,215.24,0.05614285714285715,0.55,0
TEL00007988,32,36,Medium,One Year,Basic,West,0,1,0,2023-02-22,100.53772727272727,36.17655646196702,2.001818181818182,0.9365165259957794,50.433181818181815,1109.53,1,4,2.1363636363636362,1,202.41,0.05445454545454545,0.44999999999999996,0
TEL00007989,60,21,Medium,Two Year,Standard,West,0,0,1,2022-02-21,188.845,69.45704893938715,5.0475,2.4813639606601767,79.5605,1591.21,3,7,1.85,2,146.43,0.05345,0.5,0
TEL00007990,21,42,Medium,Month-to-Month,Basic,North,0,1,0,2024-02-16,107.03055555555555,40.58422041547708,1.9249999999999998,1.82840094071295,48.69166666666667,876.45,0,1,2.2222222222222223,1,214.95999999999998,0.044333333333333336,0.4,0
TEL00007991,58,24,Low,Two Year,Premium,West,0,1,1,2025-08-04,359.531,87.81683209355351,6.955500000000001,3.035976345168231,126.0675,2521.35,0,5,1.2,2,212.42,0.0507,0.0,0
TEL00007992,51,41,High,Two Year,Premium,West,0,1,1,2025-09-28,298.72818181818184,109.97040297220943,9.865909090909092,6.958562836767859,123.33454545454546,2713.36,1,3,3.1363636363636362,1,221.21,0.04327272727272727,0.35,0
TEL00007993,13,46,Low,One Year,Standard,West,0,0,0,2024-06-14,185.3109090909091,46.50698226217435,3.9740909090909096,3.26977013767738,83.4140909090909,1835.11,0,5,2.3181818181818183,3,159.12,0.05836363636363637,0.25,0
TEL00007994,15,44,High,Two Year,Basic,East,0,0,0,2020-02-22,95.97772727272728,31.02906224997066,2.0263636363636364,1.6058243557350413,47.27909090909091,1040.14,2,3,2.227272727272727,2,237.48999999999998,0.05490909090909091,0.35,0
TEL00007995,52,36,Medium,Two Year,Basic,South,0,1,1,2021-07-21,103.75181818181818,23.769039212980935,1.5086363636363636,1.0058083479969893,48.51363636363636,1067.3,0,4,1.5909090909090908,3,251.29,0.05186363636363636,0.0,0
TEL00007996,12,45,Medium,Two Year,Standard,West,0,1,0,2022-11-04,175.01818181818183,70.95796761439385,4.909545454545454,4.209423076942094,87.73545454545454,1930.18,0,6,2.0,1,219.25,0.0455909090909091,0.3,0
TEL00007997,44,75,Medium,Month-to-Month,Standard,East,1,0,0,2022-05-17,182.23545454545453,64.1915207074574,5.83590909090909,3.332946157167872,81.74454545454546,1798.38,0,4,1.9545454545454546,5,237.27,0.048499999999999995,0.25,0
TEL00007998,14,63,Medium,One Year,Basic,West,0,0,1,2023-06-09,103.4505,33.08407399895637,2.285,1.6160624662236425,52.6465,1052.93,0,4,1.45,0,150.36,0.0528,0.1,0
TEL00007999,39,47,Low,One Year,Basic,West,0,0,0,2025-08-04,94.81772727272727,41.302744049485575,1.8327272727272728,1.0579593196706203,53.17181818181818,1169.78,0,6,2.1363636363636362,4,227.76,0.06572727272727273,0.55,0
TEL00008000,30,66,Low,One Year,Basic,North,1,0,0,2025-01-24,101.83500000000001,29.141795186066812,1.8631250000000001,1.6638738684167138,50.495625000000004,807.9300000000001,0,0,2.5,1,148.94,0.0450625,0.25,0
TEL00008001,29,18,Medium,Month-to-Month,Premium,South,0,0,1,2020-06-26,281.8885714285714,123.01253522652536,10.561904761904762,8.547836930503305,122.39238095238095,2570.24,0,7,2.238095238095238,2,222.03,0.04638095238095238,0.7,1
TEL00008002,19,45,High,Month-to-Month,Basic,West,0,0,1,2021-12-27,102.24333333333334,31.21036177862956,1.732222222222222,1.3731696076020001,54.24,976.32,1,1,1.4444444444444444,2,176.41,0.04138888888888889,0.45,0
TEL00008003,43,62,High,Month-to-Month,Standard,East,0,1,1,2025-11-07,175.25470588235294,81.12383097136494,4.117647058823529,3.1069066799064076,76.79176470588236,1305.46,0,6,2.1176470588235294,2,124.13,0.043941176470588234,0.7,1
TEL00008004,35,49,High,One Year,Standard,South,0,1,0,2023-01-10,201.09772727272727,45.73284033454445,4.873636363636364,4.619513008196907,75.8709090909091,1669.16,0,5,1.8636363636363635,3,101.06,0.03345454545454545,0.1,0
TEL00008005,11,19,Low,One Year,Standard,South,0,1,0,2025-08-03,200.08652173913043,54.4365572026653,4.6573913043478266,4.121488276417661,80.56347826086957,1852.96,0,5,1.9565217391304348,2,246.64,0.04021739130434783,0.1,0
TEL00008006,47,72,High,Month-to-Month,Standard,South,1,1,0,2021-06-14,199.44086956521735,73.8319162885933,4.328260869565217,2.812400547209565,81.21913043478261,1868.04,0,7,1.608695652173913,2,234.32,0.05243478260869565,0.55,0
TEL00008007,64,50,High,Month-to-Month,Standard,East,0,0,1,2022-06-09,174.54380952380953,63.42264567772229,6.1571428571428575,4.676282864473815,80.16380952380953,1683.44,2,5,2.0952380952380953,1,234.22,0.05733333333333333,0.6,1
TEL00008008,68,67,Medium,Month-to-Month,Premium,South,1,0,1,2021-09-08,254.03625,99.49802328857258,12.65375,10.422033630726778,126.6625,2026.6,0,4,2.1875,0,163.28,0.06275,0.4,0
TEL00008009,62,28,Low,One Year,Basic,North,0,0,1,2022-05-19,88.2755,39.80461100967548,1.9425000000000001,1.2507255788877953,51.432500000000005,1028.65,1,2,1.85,4,215.41,0.04555,0.30000000000000004,0
TEL00008010,21,61,High,Month-to-Month,Standard,South,0,0,1,2020-06-25,166.56666666666666,62.287008864877535,4.83,2.9415948055434145,83.91761904761904,1762.27,0,3,2.0952380952380953,3,169.9,0.050095238095238095,0.4,0
TEL00008011,12,37,High,Two Year,Standard,North,0,0,1,2024-09-30,173.4766666666667,68.7132696295876,4.300833333333333,3.021308263515725,75.19875,1804.77,1,6,1.8333333333333333,4,150.82999999999998,0.04574999999999999,0.5,0
TEL00008012,34,75,Medium,Month-to-Month,Standard,South,1,1,1,2025-09-18,177.43571428571428,64.18383406835623,4.505714285714286,3.274271783814794,81.63619047619048,1714.3600000000001,1,1,2.5238095238095237,1,174.17,0.03980952380952381,0.6,1
TEL00008013,15,30,Medium,Month-to-Month,Standard,East,0,1,0,2023-08-20,182.70590909090907,71.06473357902644,4.736363636363636,4.432784296960165,75.69045454545454,1665.19,0,3,2.3636363636363638,2,302.86,0.05490909090909091,0.4,0
TEL00008014,13,38,Low,Two Year,Basic,South,0,0,0,2025-03-20,90.76227272727273,29.233699068975366,2.151818181818182,1.2107323103282275,49.97227272727273,1099.39,1,3,1.9545454545454546,4,156.99,0.049772727272727274,0.2,0
TEL00008015,67,44,Low,Two Year,Basic,West,0,0,0,2023-12-03,98.96,39.04188891434429,2.241904761904762,1.6448909357389598,49.95809523809523,1049.12,0,1,1.8095238095238095,1,184.39000000000001,0.040523809523809524,0.0,0
TEL00008016,43,65,High,One Year,Premium,South,1,0,0,2020-04-05,328.26533333333333,85.97207045369585,10.866666666666667,7.053442590746195,133.01866666666666,1995.28,0,5,2.066666666666667,1,150.54,0.04446666666666667,0.25,0
TEL00008017,44,56,High,Month-to-Month,Standard,South,0,0,0,2023-05-04,197.88166666666666,62.814905616796544,5.471111111111111,2.8845896616919138,80.73777777777778,1453.28,0,4,1.9444444444444444,2,137.35,0.04777777777777778,0.25,0
TEL00008018,16,65,High,Month-to-Month,Basic,South,1,0,0,2022-12-07,95.14173913043479,28.897811595685976,2.141304347826087,1.5848840059300757,51.815652173913044,1191.76,0,8,1.826086956521739,2,202.03,0.04769565217391304,0.55,0
TEL00008019,35,50,Medium,Month-to-Month,Premium,West,0,0,1,2025-03-10,339.17263157894735,67.6683615421651,9.418421052631578,6.067734579229435,122.0678947368421,2319.29,0,3,1.736842105263158,0,260.81,0.04305263157894737,0.25,0
TEL00008020,4,61,Low,One Year,Premium,South,0,0,1,2020-06-17,287.8804347826087,89.6300647347073,8.682173913043478,5.84490839536409,116.03652173913044,2668.84,0,1,1.826086956521739,1,165.56,0.04717391304347826,0.25,0
TEL00008021,34,42,Medium,Two Year,Standard,East,0,0,0,2025-01-17,181.89625,68.90080007186766,5.4312499999999995,2.9926363431945244,80.31833333333333,1927.6399999999999,0,4,2.1666666666666665,3,175.4,0.05633333333333334,0.15,0
TEL00008022,40,75,High,Month-to-Month,Premium,North,1,1,0,2022-01-14,290.1668181818182,86.0295901135663,7.54,6.142705313738285,119.07454545454544,2619.64,1,4,1.1818181818181819,4,215.76,0.04622727272727272,0.45,0
TEL00008023,39,39,Low,Month-to-Month,Standard,North,0,1,0,2023-09-08,170.7057894736842,57.59387393308322,4.768421052631578,3.548345879354515,77.83947368421053,1478.95,0,6,1.6842105263157894,0,270.8,0.033842105263157896,0.55,0
TEL00008024,55,20,High,Two Year,Standard,East,0,1,0,2020-01-11,177.49947368421053,58.14131744424138,5.389473684210526,3.523851229178116,85.85842105263157,1631.31,0,4,2.0526315789473686,3,219.42,0.04410526315789474,0.15,0
TEL00008025,10,58,Low,Month-to-Month,Basic,West,0,0,1,2023-05-02,97.63086956521738,28.259708534983396,1.4834782608695651,0.6635757728580141,47.41608695652174,1090.57,1,5,1.826086956521739,4,269.22,0.044782608695652176,0.45,0
TEL00008026,30,73,High,Month-to-Month,Basic,South,1,1,0,2023-10-25,104.43545454545455,33.767719824775,2.257727272727273,1.80333535380095,50.21909090909091,1104.82,0,2,2.090909090909091,4,304.40999999999997,0.04386363636363636,0.4,0
TEL00008027,15,45,Low,Month-to-Month,Standard,West,0,1,0,2023-01-04,194.84142857142857,67.33372864216823,5.601904761904762,2.5949539861963236,80.48857142857143,1690.26,1,4,2.619047619047619,0,274.18,0.04914285714285714,0.6,1
TEL00008028,54,59,Medium,One Year,Basic,South,0,1,0,2022-09-01,99.71764705882353,32.420688712882814,1.9676470588235295,1.6038295163910217,52.80882352941177,897.75,0,3,1.8823529411764706,0,154.9,0.04452941176470588,0.1,0
TEL00008029,66,76,Low,One Year,Standard,North,1,1,0,2020-02-06,186.47333333333333,54.18647269691332,6.484285714285714,3.998122773788433,77.6152380952381,1629.92,0,2,1.6666666666666667,2,180.32999999999998,0.05247619047619048,0.1,0
TEL00008030,51,18,Medium,One Year,Basic,South,0,1,0,2021-11-24,93.00791666666667,31.441029546585714,2.1108333333333333,1.1581203536866056,51.37583333333333,1233.02,0,4,2.0,3,240.41,0.056125,0.1,0
TEL00008031,52,42,Low,Month-to-Month,Basic,West,0,1,0,2024-04-04,79.7642857142857,27.660314273599376,2.327142857142857,1.9682584760573063,49.99142857142857,1049.82,0,2,1.4285714285714286,5,301.12,0.04709523809523809,0.25,0
TEL00008032,61,65,Medium,Two Year,Basic,North,1,1,0,2023-01-06,95.45958333333334,38.52444458072852,1.75875,1.3168979112655819,49.509166666666665,1188.22,1,8,1.5416666666666667,3,213.71,0.05325,0.5,0
TEL00008033,49,68,High,Two Year,Basic,South,1,0,0,2022-12-30,117.76,26.611408402090582,1.935,1.446798600523304,50.21227272727273,1104.67,0,3,2.0454545454545454,2,214.69,0.058499999999999996,0.15,0
TEL00008034,71,32,Low,Month-to-Month,Standard,North,0,1,0,2024-03-03,171.6152380952381,59.33478664485511,6.856190476190475,4.722480784704662,83.74,1758.54,0,5,2.1904761904761907,2,193.63,0.05128571428571428,0.4,0
TEL00008035,7,55,High,Month-to-Month,Standard,North,0,0,0,2020-09-14,190.75947368421052,48.877409173209855,3.805263157894737,2.178188259441147,83.06315789473685,1578.2,0,4,2.263157894736842,1,162.64000000000001,0.05778947368421053,0.4,0
TEL00008036,13,55,Low,Month-to-Month,Standard,West,0,1,0,2022-06-06,179.47421052631577,65.20651060845837,4.397368421052631,4.575619984834191,71.49526315789474,1358.41,0,4,2.263157894736842,2,190.35,0.05794736842105263,0.4,0
TEL00008037,37,32,Medium,One Year,Standard,North,0,0,1,2023-05-08,181.3852380952381,54.719587408810725,5.027142857142857,3.3977524083681305,75.54238095238095,1586.3899999999999,0,6,1.380952380952381,0,227.67,0.05547619047619048,0.4,0
TEL00008038,65,45,High,Month-to-Month,Basic,East,0,1,0,2022-09-02,94.55619047619048,33.00183562715724,2.4547619047619045,1.4349829930965001,49.212857142857146,1033.47,1,5,1.2380952380952381,0,245.54,0.05180952380952381,0.45,0
TEL00008039,16,60,High,Two Year,Standard,North,0,0,0,2025-03-02,192.825,47.69758352169975,6.204545454545454,4.738544811058235,80.72909090909091,1776.04,1,4,1.9090909090909092,2,230.18,0.04177272727272727,0.2,0
TEL00008040,69,65,Low,One Year,Basic,North,1,0,1,2021-07-02,93.333,31.054852506661923,2.502,1.3889018759626728,50.6565,1013.13,1,5,1.4,1,284.84000000000003,0.0518,0.30000000000000004,0
TEL00008041,14,58,Medium,Two Year,Basic,West,0,1,1,2024-07-08,112.4,27.672306975265606,2.4362500000000002,1.4176453482212443,49.633125,794.13,0,3,2.0625,1,120.1,0.0465625,0.15,0
TEL00008042,39,69,Medium,One Year,Basic,South,1,1,0,2024-04-04,94.4608695652174,26.69575160498278,1.93,1.6100451715853983,51.66565217391304,1188.31,1,4,2.391304347826087,3,297.04,0.03995652173913044,0.44999999999999996,0
TEL00008043,50,58,Medium,Month-to-Month,Premium,North,0,1,1,2020-09-11,271.9592857142857,99.85886135973858,10.27,6.728521933337768,118.81892857142857,3326.93,0,3,2.2142857142857144,4,313.17,0.04689285714285714,0.4,0
TEL00008044,14,44,High,Month-to-Month,Standard,South,0,1,1,2025-02-07,178.580625,67.5765079958758,4.7318750000000005,3.3051156686768675,87.5725,1401.16,0,2,1.9375,1,225.89,0.041125,0.25,0
TEL00008045,68,39,High,Two Year,Basic,North,0,0,1,2022-02-03,87.829,35.63603792437325,2.0495,1.6708789839325193,55.3645,1107.29,1,1,1.9,4,279.5,0.059699999999999996,0.2,0
TEL00008046,65,35,Medium,One Year,Basic,West,0,0,0,2025-06-10,94.26916666666666,25.595925103110808,1.51875,1.1805205649830188,51.87625,1245.03,0,2,2.375,4,199.05,0.049916666666666665,0.25,0
TEL00008047,51,58,High,Month-to-Month,Standard,East,0,0,0,2021-06-14,198.99157894736842,66.3173021887248,5.559473684210526,2.5631284566677723,73.90684210526315,1404.23,0,4,1.7894736842105263,0,196.18,0.04710526315789474,0.25,0
TEL00008048,11,28,Medium,One Year,Standard,North,0,1,0,2022-06-25,183.96949999999998,70.52774896039894,5.7095,2.858509871280931,81.256,1625.12,1,2,2.45,2,217.99,0.03615,0.44999999999999996,0
TEL00008049,59,31,Medium,Month-to-Month,Standard,North,0,0,1,2022-04-05,178.80761904761906,59.426489203448824,4.21,2.588990150618576,71.29238095238095,1497.1399999999999,0,3,2.142857142857143,3,182.34,0.05485714285714286,0.4,0
TEL00008050,56,41,High,One Year,Standard,South,0,0,0,2023-05-04,169.7863157894737,53.70126392165854,6.2,4.098724733919617,79.73631578947368,1514.99,0,2,1.894736842105263,2,249.86,0.051263157894736844,0.1,0
TEL00008051,63,56,Medium,Two Year,Standard,West,0,1,1,2020-11-27,180.41263157894738,52.932294053830404,5.626842105263158,4.883515414843854,83.26157894736842,1581.97,2,2,2.0,1,176.07,0.04821052631578947,0.2,0
TEL00008052,22,67,Low,Two Year,Standard,West,1,0,1,2025-08-06,175.27578947368423,51.436962749000884,4.172105263157895,3.447674866965285,81.70315789473685,1552.3600000000001,0,2,1.631578947368421,6,165.97,0.045421052631578945,0.0,0
TEL00008053,12,64,Medium,Two Year,Basic,South,0,1,1,2023-07-21,88.81083333333333,21.238548610991508,1.4154166666666665,0.8119326335659108,55.56041666666667,1333.45,0,10,1.9166666666666667,3,250.25,0.056625,0.3,0
TEL00008054,1,33,Medium,One Year,Premium,South,0,0,0,2021-12-22,302.4512,117.20558449152499,10.353599999999998,6.67918837384703,127.4016,3185.04,1,5,1.84,6,265.51,0.041120000000000004,0.45000000000000007,0
TEL00008055,33,60,Low,One Year,Standard,South,0,0,0,2021-07-18,182.6088,42.95046296995334,5.7752,4.272217535035718,83.76440000000001,2094.11,0,1,2.28,2,291.54,0.04424,0.25,0
TEL00008056,47,31,High,Month-to-Month,Basic,North,0,1,0,2025-04-26,102.18037037037037,35.174263480505346,2.0514814814814817,1.577268095117201,52.54296296296297,1418.66,1,4,1.8888888888888888,3,273.04,0.04585185185185185,0.45,0
TEL00008057,37,56,High,One Year,Basic,South,0,0,0,2022-06-06,105.01222222222222,31.23756741970562,2.155,1.2168728001581373,49.215555555555554,885.88,2,8,1.6111111111111112,0,146.27,0.052500000000000005,0.6000000000000001,1
TEL00008058,37,19,Medium,Month-to-Month,Basic,North,0,0,0,2023-11-10,94.21583333333332,35.23182071054106,2.28125,1.636702178693219,51.140416666666674,1227.3700000000001,2,6,2.2916666666666665,1,219.06,0.05275,0.8999999999999999,1
TEL00008059,60,45,Low,One Year,Premium,West,0,1,0,2021-01-16,270.79090909090905,89.49230559684425,10.557272727272727,6.387982155369254,125.15954545454544,2753.5099999999998,0,2,1.9545454545454546,0,236.44,0.05031818181818182,0.1,0
TEL00008060,41,25,Medium,Month-to-Month,Basic,West,0,0,0,2023-02-01,100.91181818181818,36.522428808344685,1.8031818181818182,1.6629560208474328,49.54772727272727,1090.05,1,4,2.1363636363636362,1,216.65,0.04940909090909091,0.6,1
TEL00008061,10,66,Low,One Year,Basic,West,1,1,0,2024-08-04,96.06960000000001,34.68332758449415,2.2359999999999998,1.310556497573963,52.7072,1317.68,1,4,1.96,3,245.31,0.04212,0.30000000000000004,0
TEL00008062,17,68,High,Month-to-Month,Basic,North,1,0,0,2024-11-09,93.33909090909091,34.51534081412425,2.0686363636363634,1.3364854245532536,50.184090909090905,1104.05,0,5,1.8181818181818181,3,180.68,0.048363636363636366,0.25,0
TEL00008063,69,53,High,Month-to-Month,Basic,East,0,1,0,2022-01-18,112.82823529411765,31.761402526355422,2.0599999999999996,1.475444848172916,48.90882352941177,831.45,1,0,2.0588235294117645,1,159.17,0.055882352941176466,0.6,1
TEL00008064,42,57,High,Month-to-Month,Premium,North,0,1,0,2022-01-17,298.9882608695652,116.96432345153076,7.73391304347826,5.011014902764831,122.8817391304348,2826.28,0,2,2.260869565217391,2,274.1,0.05352173913043479,0.4,0
TEL00008065,66,45,Medium,Month-to-Month,Basic,South,0,1,1,2022-09-14,106.3695652173913,33.62672306883063,2.323913043478261,1.4304472890114883,49.90869565217392,1147.9,0,1,1.9565217391304348,2,251.16,0.03795652173913044,0.25,0
TEL00008066,33,57,Low,Two Year,Premium,North,0,1,0,2021-02-13,307.6294117647059,102.68051765492007,8.938235294117646,6.93068380040357,113.09411764705882,1922.6,0,1,1.588235294117647,1,184.31,0.06229411764705882,0.0,0
TEL00008067,23,47,Medium,Month-to-Month,Basic,South,0,0,1,2021-09-07,99.59500000000001,26.849517200743918,2.4233333333333333,1.4014733448167624,51.82791666666666,1243.87,1,6,2.5,3,242.07,0.05179166666666666,0.8999999999999999,1
TEL00008068,14,43,Low,Month-to-Month,Basic,East,0,1,1,2022-12-17,93.29047619047618,36.153320660236794,1.4676190476190476,0.8367192167143334,55.56476190476191,1166.8600000000001,1,6,2.0476190476190474,1,176.2,0.04742857142857143,0.8999999999999999,1
TEL00008069,16,49,Low,Month-to-Month,Premium,East,0,1,0,2022-09-20,313.66761904761904,81.90904601475727,9.236666666666666,6.990073914726034,111.30761904761906,2337.46,1,3,2.0476190476190474,2,233.62,0.051666666666666666,0.6,1
TEL00008070,67,72,High,One Year,Standard,West,1,0,0,2020-12-23,171.47095238095238,80.42992060823893,5.4,3.3013164041030665,82.23238095238095,1726.8799999999999,1,4,1.5714285714285714,1,226.73,0.04480952380952381,0.30000000000000004,0
TEL00008071,1,75,High,Month-to-Month,Basic,North,1,1,1,2022-12-04,101.28272727272726,33.98515084448027,1.9695454545454545,1.0593235814501867,54.18454545454545,1192.06,0,5,1.9545454545454546,3,204.02,0.05086363636363636,0.4,0
TEL00008072,1,79,Low,Month-to-Month,Standard,West,1,1,1,2021-02-14,202.64818181818183,49.132432856938394,3.590909090909091,2.6194890615772652,80.71818181818182,1775.8,0,3,1.9090909090909092,2,211.06,0.04581818181818182,0.4,0
TEL00008073,30,25,Low,Two Year,Basic,North,0,0,1,2024-03-02,90.03,42.864368302822335,1.9857142857142858,1.437666760513616,51.80714285714286,1087.95,0,2,2.0476190476190474,6,188.5,0.04995238095238095,0.15,0
TEL00008074,50,58,Medium,Two Year,Standard,East,0,0,0,2025-10-17,189.26095238095238,54.053871730410016,4.9438095238095245,2.5010487324130177,79.97666666666666,1679.51,0,4,1.7142857142857142,1,154.8,0.04961904761904762,0.0,0
TEL00008075,3,20,Low,Month-to-Month,Basic,North,0,1,0,2023-10-16,95.52291666666667,33.70043213233025,1.5704166666666666,1.015803298173278,54.82916666666667,1315.9,1,2,2.1666666666666665,2,242.68,0.057458333333333333,0.75,1
TEL00008076,59,19,Low,Month-to-Month,Basic,East,0,1,0,2023-12-01,113.7515789473684,31.927720150914126,1.8736842105263158,1.1974473336890705,49.70368421052632,944.37,0,9,2.210526315789474,3,248.68,0.05236842105263158,0.7,1
TEL00008077,43,37,Medium,Month-to-Month,Basic,South,0,1,1,2020-11-21,101.13809523809525,29.61791157712637,2.0352380952380953,0.953166402301398,49.93619047619048,1048.66,0,6,1.5238095238095237,0,204.98,0.04914285714285714,0.55,0
TEL00008078,12,56,Low,Month-to-Month,Premium,West,0,0,0,2025-01-21,328.75714285714287,83.20996209245966,8.549523809523809,6.761817415599506,124.05000000000001,2605.05,0,2,1.619047619047619,1,185.43,0.06352380952380952,0.25,0
TEL00008079,46,73,Medium,Two Year,Basic,East,1,0,1,2025-10-27,91.00842105263159,33.68706828429336,2.5736842105263156,1.37688541654431,47.72421052631579,906.76,1,4,1.9473684210526316,4,327.08,0.04494736842105263,0.2,0
TEL00008080,59,25,Medium,Month-to-Month,Standard,North,0,0,1,2023-05-21,190.56526315789472,70.06046558100296,4.695263157894736,4.229352942920403,74.00263157894737,1406.05,0,5,2.789473684210526,1,247.69,0.04942105263157894,0.4,0
TEL00008081,41,28,Medium,Month-to-Month,Standard,East,0,0,0,2021-01-12,165.86520000000002,50.249704072097124,4.33,2.6637145117298138,81.4184,2035.46,1,7,2.28,0,283.85,0.05692,0.8999999999999999,1
TEL00008082,58,44,Medium,Two Year,Standard,East,0,0,0,2021-06-25,190.83052631578946,49.92323623698957,4.783157894736842,3.8643988358570205,82.25526315789473,1562.85,0,6,1.9473684210526316,3,209.57,0.04126315789473684,0.3,0
TEL00008083,27,76,Low,Month-to-Month,Basic,South,1,0,0,2024-11-12,102.5,33.37514027289315,2.1327777777777777,0.9552690138850359,46.425555555555555,835.66,1,1,2.0555555555555554,4,192.87,0.06205555555555556,0.6,1
